Leave_ID,Employee_ID,Leave_Type,Start_Date,End_Date,Total_Days,Approval_Status
L008644,E01352,Annual,2025-06-09,2025-06-12,4,Approved
L008645,E01352,Paternity,2024-12-25,2025-01-05,12,Approved
L008646,E01352,Casual,2025-03-18,2025-03-19,2,Approved
L008647,E01353,Casual,2023-02-06,2023-02-06,1,Approved
L008648,E01353,Casual,2024-10-15,2024-10-15,1,Approved
L008649,E01353,Casual,2022-08-16,2022-08-20,5,Pending
L008650,E01353,Casual,2023-11-15,2023-11-20,6,Approved
L008651,E01353,Sick,2025-02-18,2025-02-20,3,Approved
L008652,E01353,Annual,2023-07-17,2023-07-21,5,Approved
L008653,E01353,Casual,2025-06-11,2025-06-12,2,Pending
L008654,E01353,Casual,2023-03-04,2023-03-10,7,Approved
L008655,E01354,Casual,2024-05-14,2024-05-15,2,Approved
L008656,E01354,Casual,2024-06-02,2024-06-06,5,Rejected
L008657,E01354,Sick,2023-11-17,2023-11-17,1,Approved
L008658,E01354,Annual,2024-04-10,2024-04-12,3,Approved
L008659,E01354,Sick,2025-03-11,2025-03-15,5,Pending
L008660,E01355,Casual,2024-08-10,2024-08-14,5,Approved
L008661,E01355,Paternity,2023-09-02,2023-09-09,8,Approved
L008662,E01355,Casual,2024-07-10,2024-07-12,3,Approved
L008663,E01355,Casual,2024-05-21,2024-05-25,5,Approved
L008664,E01355,Sick,2023-11-18,2023-11-20,3,Approved
L008665,E01355,Casual,2023-07-17,2023-07-19,3,Approved
L008666,E01355,Unpaid,2023-06-02,2023-06-08,7,Approved
L008667,E01356,Casual,2024-07-31,2024-08-02,3,Approved
L008668,E01356,Sick,2025-03-02,2025-03-07,6,Approved
L008669,E01356,Casual,2023-09-25,2023-09-30,6,Approved
L008670,E01356,Casual,2023-12-26,2023-12-28,3,Approved
L008671,E01356,Sick,2024-04-18,2024-04-23,6,Approved
L008672,E01356,Annual,2024-12-04,2024-12-10,7,Approved
L008673,E01356,Casual,2024-06-04,2024-06-04,1,Approved
L008674,E01356,Sick,2025-03-03,2025-03-04,2,Approved
L008675,E01356,Paternity,2025-01-05,2025-01-11,7,Approved
L008676,E01357,Unpaid,2020-07-02,2020-07-02,1,Rejected
L008677,E01357,Sick,2020-06-13,2020-06-15,3,Rejected
L008678,E01357,Sick,2020-03-13,2020-03-17,5,Pending
L008679,E01357,Sick,2020-07-30,2020-08-01,3,Approved
L008680,E01358,Maternity,2024-12-16,2025-02-26,73,Approved
L008681,E01358,Casual,2025-06-16,2025-06-19,4,Approved
L008682,E01359,Paternity,2024-03-15,2024-03-23,9,Approved
L008683,E01359,Annual,2021-07-24,2021-07-25,2,Approved
L008684,E01359,Casual,2022-04-23,2022-04-23,1,Approved
L008685,E01359,Annual,2024-07-22,2024-07-28,7,Approved
L008686,E01359,Casual,2024-05-16,2024-05-21,6,Approved
L008687,E01359,Sick,2025-02-18,2025-02-21,4,Approved
L008688,E01359,Annual,2024-07-02,2024-07-04,3,Approved
L008689,E01359,Casual,2021-06-09,2021-06-12,4,Approved
L008690,E01359,Paternity,2023-08-24,2023-09-01,9,Approved
L008691,E01359,Annual,2022-09-21,2022-09-21,1,Approved
L008692,E01359,Casual,2023-06-28,2023-07-04,7,Approved
L008693,E01359,Maternity,2024-08-28,2024-10-27,61,Approved
L008694,E01359,Casual,2022-12-03,2022-12-09,7,Approved
L008695,E01359,Casual,2021-07-12,2021-07-14,3,Rejected
L008696,E01360,Annual,2022-04-19,2022-04-19,1,Approved
L008697,E01360,Annual,2023-12-18,2023-12-18,1,Approved
L008698,E01360,Casual,2025-01-15,2025-01-21,7,Approved
L008699,E01360,Maternity,2022-11-01,2023-01-13,74,Approved
L008700,E01360,Unpaid,2022-05-16,2022-05-16,1,Approved
L008701,E01360,Casual,2025-04-06,2025-04-09,4,Approved
L008702,E01360,Casual,2023-07-01,2023-07-06,6,Approved
L008703,E01360,Annual,2023-07-03,2023-07-03,1,Approved
L008704,E01360,Casual,2025-06-04,2025-06-10,7,Approved
L008705,E01360,Sick,2025-01-31,2025-02-04,5,Approved
L008706,E01360,Annual,2021-10-01,2021-10-04,4,Approved
L008707,E01360,Casual,2022-08-28,2022-08-28,1,Approved
L008708,E01360,Sick,2023-02-05,2023-02-09,5,Approved
L008709,E01360,Casual,2023-09-16,2023-09-19,4,Approved
L008710,E01360,Casual,2021-03-20,2021-03-21,2,Approved
L008711,E01360,Sick,2024-01-22,2024-01-24,3,Rejected
L008712,E01360,Annual,2024-10-27,2024-10-30,4,Approved
L008713,E01361,Sick,2024-09-05,2024-09-10,6,Approved
L008714,E01361,Maternity,2025-04-15,2025-06-25,72,Approved
L008715,E01362,Paternity,2025-04-02,2025-04-10,9,Approved
L008716,E01362,Annual,2025-02-26,2025-02-27,2,Rejected
L008717,E01362,Annual,2024-09-23,2024-09-29,7,Approved
L008718,E01363,Sick,2024-06-24,2024-06-26,3,Approved
L008719,E01363,Paternity,2024-02-28,2024-03-13,15,Approved
L008720,E01363,Sick,2024-01-24,2024-01-29,6,Rejected
L008721,E01363,Sick,2024-05-16,2024-05-19,4,Approved
L008722,E01363,Sick,2024-07-13,2024-07-13,1,Approved
L008723,E01363,Casual,2024-09-14,2024-09-18,5,Approved
L008724,E01364,Annual,2022-03-14,2022-03-16,3,Approved
L008725,E01364,Casual,2023-08-12,2023-08-16,5,Approved
L008726,E01364,Casual,2023-10-07,2023-10-08,2,Approved
L008727,E01364,Annual,2021-09-26,2021-10-01,6,Approved
L008728,E01364,Annual,2023-07-23,2023-07-28,6,Approved
L008729,E01364,Sick,2023-05-04,2023-05-04,1,Approved
L008730,E01364,Casual,2022-02-12,2022-02-13,2,Rejected
L008731,E01364,Casual,2023-08-18,2023-08-24,7,Approved
L008732,E01364,Paternity,2023-07-19,2023-07-23,5,Approved
L008733,E01365,Maternity,2024-07-20,2024-10-09,82,Approved
L008734,E01366,Annual,2025-05-03,2025-05-07,5,Approved
L008735,E01366,Casual,2025-06-14,2025-06-18,5,Approved
L008736,E01367,Annual,2024-03-24,2024-03-25,2,Approved
L008737,E01367,Paternity,2023-07-13,2023-07-20,8,Approved
L008738,E01367,Annual,2023-06-13,2023-06-13,1,Approved
L008739,E01367,Unpaid,2023-09-04,2023-09-10,7,Approved
L008740,E01367,Casual,2023-07-19,2023-07-21,3,Approved
L008741,E01368,Sick,2023-09-15,2023-09-19,5,Approved
L008742,E01368,Annual,2024-02-02,2024-02-04,3,Approved
L008743,E01368,Maternity,2022-12-13,2023-02-16,66,Approved
L008744,E01368,Annual,2022-12-11,2022-12-13,3,Rejected
L008745,E01368,Annual,2022-12-25,2022-12-27,3,Approved
L008746,E01368,Sick,2022-09-30,2022-09-30,1,Approved
L008747,E01368,Casual,2023-11-19,2023-11-25,7,Approved
L008748,E01368,Casual,2024-06-01,2024-06-04,4,Approved
L008749,E01369,Casual,2023-02-14,2023-02-17,4,Approved
L008750,E01369,Sick,2022-10-09,2022-10-10,2,Rejected
L008751,E01369,Sick,2021-12-28,2022-01-01,5,Approved
L008752,E01369,Annual,2022-09-09,2022-09-10,2,Approved
L008753,E01369,Annual,2023-02-02,2023-02-05,4,Approved
L008754,E01369,Sick,2022-10-22,2022-10-25,4,Approved
L008755,E01369,Casual,2022-05-12,2022-05-12,1,Approved
L008756,E01369,Unpaid,2023-06-09,2023-06-10,2,Approved
L008757,E01370,Annual,2021-11-25,2021-11-26,2,Approved
L008758,E01371,Annual,2025-03-03,2025-03-09,7,Rejected
L008759,E01371,Annual,2025-06-13,2025-06-18,6,Approved
L008760,E01371,Casual,2025-02-20,2025-02-20,1,Approved
L008761,E01371,Sick,2025-01-28,2025-02-03,7,Approved
L008762,E01373,Casual,2025-02-10,2025-02-10,1,Approved
L008763,E01373,Sick,2024-12-15,2024-12-15,1,Approved
L008764,E01374,Annual,2024-05-11,2024-05-14,4,Approved
L008765,E01374,Casual,2025-04-28,2025-04-29,2,Approved
L008766,E01374,Annual,2023-05-26,2023-05-27,2,Approved
L008767,E01374,Sick,2024-10-01,2024-10-02,2,Approved
L008768,E01374,Casual,2024-08-04,2024-08-10,7,Rejected
L008769,E01374,Unpaid,2024-05-10,2024-05-16,7,Approved
L008770,E01375,Annual,2022-12-24,2022-12-29,6,Rejected
L008771,E01376,Sick,2024-04-22,2024-04-25,4,Approved
L008772,E01376,Sick,2024-12-10,2024-12-13,4,Approved
L008773,E01376,Sick,2024-05-08,2024-05-08,1,Approved
L008774,E01376,Sick,2024-08-08,2024-08-10,3,Approved
L008775,E01377,Casual,2024-11-10,2024-11-16,7,Approved
L008776,E01377,Sick,2025-06-12,2025-06-13,2,Approved
L008777,E01377,Unpaid,2025-03-25,2025-03-31,7,Approved
L008778,E01377,Sick,2024-07-19,2024-07-22,4,Approved
L008779,E01377,Unpaid,2024-08-26,2024-09-01,7,Approved
L008780,E01378,Sick,2024-09-04,2024-09-06,3,Approved
L008781,E01378,Sick,2022-06-01,2022-06-01,1,Rejected
L008782,E01378,Sick,2022-07-04,2022-07-07,4,Approved
L008783,E01378,Sick,2024-09-08,2024-09-12,5,Approved
L008784,E01378,Annual,2022-06-25,2022-06-26,2,Approved
L008785,E01378,Maternity,2021-05-18,2021-08-13,88,Approved
L008786,E01378,Sick,2023-06-21,2023-06-22,2,Approved
L008787,E01378,Sick,2023-05-14,2023-05-20,7,Approved
L008788,E01378,Annual,2023-11-22,2023-11-26,5,Approved
L008789,E01378,Casual,2023-09-18,2023-09-21,4,Approved
L008790,E01378,Sick,2023-08-01,2023-08-01,1,Approved
L008791,E01378,Maternity,2020-10-21,2021-01-03,75,Approved
L008792,E01378,Casual,2023-07-27,2023-07-29,3,Approved
L008793,E01378,Sick,2022-09-13,2022-09-13,1,Rejected
L008794,E01378,Unpaid,2023-06-12,2023-06-15,4,Approved
L008795,E01378,Annual,2023-09-11,2023-09-14,4,Approved
L008796,E01378,Sick,2020-03-29,2020-04-02,5,Approved
L008797,E01378,Sick,2022-04-08,2022-04-09,2,Approved
L008798,E01379,Annual,2020-12-28,2020-12-29,2,Approved
L008799,E01379,Sick,2022-01-21,2022-01-24,4,Approved
L008800,E01379,Paternity,2021-11-10,2021-11-17,8,Pending
L008801,E01379,Annual,2021-01-04,2021-01-04,1,Approved
L008802,E01379,Casual,2024-02-02,2024-02-04,3,Rejected
L008803,E01379,Unpaid,2021-01-14,2021-01-16,3,Rejected
L008804,E01379,Annual,2024-05-12,2024-05-13,2,Approved
L008805,E01379,Sick,2023-05-02,2023-05-05,4,Approved
L008806,E01379,Casual,2021-12-10,2021-12-14,5,Approved
L008807,E01379,Unpaid,2022-02-26,2022-02-28,3,Approved
L008808,E01379,Sick,2023-11-07,2023-11-10,4,Pending
L008809,E01379,Unpaid,2024-12-10,2024-12-12,3,Approved
L008810,E01379,Unpaid,2023-07-02,2023-07-03,2,Approved
L008811,E01379,Unpaid,2021-03-30,2021-04-03,5,Approved
L008812,E01379,Casual,2023-10-09,2023-10-13,5,Rejected
L008813,E01379,Annual,2021-10-25,2021-10-28,4,Approved
L008814,E01379,Sick,2023-05-25,2023-05-28,4,Approved
L008815,E01379,Annual,2023-08-07,2023-08-10,4,Approved
L008816,E01379,Annual,2023-06-09,2023-06-13,5,Approved
L008817,E01379,Sick,2024-12-12,2024-12-15,4,Approved
L008818,E01380,Sick,2024-11-19,2024-11-24,6,Approved
L008819,E01380,Maternity,2024-07-09,2024-09-13,67,Rejected
L008820,E01380,Maternity,2023-08-24,2023-11-19,88,Approved
L008821,E01380,Casual,2024-03-19,2024-03-19,1,Approved
L008822,E01380,Annual,2024-03-27,2024-03-29,3,Approved
L008823,E01380,Sick,2024-10-26,2024-10-26,1,Approved
L008824,E01380,Sick,2023-08-22,2023-08-26,5,Approved
L008825,E01381,Sick,2023-01-12,2023-01-13,2,Approved
L008826,E01381,Casual,2023-12-11,2023-12-15,5,Approved
L008827,E01381,Casual,2021-12-08,2021-12-09,2,Approved
L008828,E01381,Casual,2022-03-10,2022-03-11,2,Pending
L008829,E01381,Annual,2023-11-12,2023-11-15,4,Approved
L008830,E01382,Casual,2023-05-04,2023-05-08,5,Approved
L008831,E01382,Casual,2023-02-09,2023-02-11,3,Approved
L008832,E01382,Unpaid,2023-05-08,2023-05-10,3,Approved
L008833,E01383,Paternity,2024-02-17,2024-02-21,5,Approved
L008834,E01383,Casual,2024-05-03,2024-05-06,4,Approved
L008835,E01384,Maternity,2024-07-17,2024-10-08,84,Approved
L008836,E01384,Casual,2025-03-20,2025-03-21,2,Approved
L008837,E01384,Annual,2025-06-13,2025-06-14,2,Approved
L008838,E01384,Sick,2024-09-20,2024-09-25,6,Approved
L008839,E01385,Paternity,2024-10-06,2024-10-16,11,Approved
L008840,E01385,Annual,2024-04-26,2024-04-27,2,Approved
L008841,E01385,Casual,2024-07-16,2024-07-19,4,Approved
L008842,E01385,Maternity,2024-07-27,2024-10-06,72,Pending
L008843,E01385,Annual,2024-02-21,2024-02-22,2,Approved
L008844,E01386,Casual,2021-07-27,2021-08-02,7,Approved
L008845,E01386,Casual,2022-10-12,2022-10-17,6,Approved
L008846,E01386,Casual,2024-06-18,2024-06-18,1,Approved
L008847,E01386,Sick,2024-04-21,2024-04-26,6,Rejected
L008848,E01386,Sick,2023-07-06,2023-07-07,2,Rejected
L008849,E01386,Maternity,2023-04-19,2023-07-16,89,Approved
L008850,E01386,Maternity,2025-05-30,2025-07-31,63,Approved
L008851,E01386,Casual,2020-09-17,2020-09-23,7,Approved
L008852,E01386,Annual,2024-08-09,2024-08-12,4,Approved
L008853,E01386,Annual,2022-11-22,2022-11-22,1,Approved
L008854,E01386,Sick,2021-03-09,2021-03-13,5,Approved
L008855,E01386,Annual,2025-06-14,2025-06-18,5,Rejected
L008856,E01386,Sick,2022-12-08,2022-12-08,1,Rejected
L008857,E01386,Sick,2020-11-11,2020-11-12,2,Approved
L008858,E01386,Casual,2024-11-24,2024-11-27,4,Pending
L008859,E01387,Casual,2024-05-11,2024-05-11,1,Approved
L008860,E01387,Annual,2024-03-01,2024-03-01,1,Approved
L008861,E01387,Annual,2023-04-06,2023-04-09,4,Approved
L008862,E01387,Unpaid,2025-05-31,2025-06-06,7,Rejected
L008863,E01387,Sick,2024-12-20,2024-12-21,2,Approved
L008864,E01387,Sick,2023-04-27,2023-04-29,3,Approved
L008865,E01388,Casual,2024-05-03,2024-05-03,1,Approved
L008866,E01388,Annual,2022-11-27,2022-11-28,2,Approved
L008867,E01388,Annual,2021-11-03,2021-11-05,3,Approved
L008868,E01388,Annual,2023-01-24,2023-01-25,2,Approved
L008869,E01388,Casual,2025-06-14,2025-06-18,5,Approved
L008870,E01388,Casual,2020-10-08,2020-10-14,7,Approved
L008871,E01388,Sick,2021-02-15,2021-02-21,7,Rejected
L008872,E01388,Sick,2024-01-01,2024-01-07,7,Approved
L008873,E01388,Unpaid,2022-03-22,2022-03-26,5,Approved
L008874,E01388,Annual,2021-06-21,2021-06-23,3,Approved
L008875,E01388,Paternity,2023-12-06,2023-12-14,9,Approved
L008876,E01388,Sick,2022-04-20,2022-04-20,1,Approved
L008877,E01388,Annual,2024-10-11,2024-10-16,6,Rejected
L008878,E01388,Sick,2023-11-12,2023-11-17,6,Approved
L008879,E01388,Annual,2024-11-29,2024-12-05,7,Approved
L008880,E01388,Unpaid,2024-06-20,2024-06-21,2,Approved
L008881,E01388,Casual,2023-01-14,2023-01-14,1,Approved
L008882,E01389,Maternity,2022-09-30,2022-12-28,90,Pending
L008883,E01389,Casual,2025-05-16,2025-05-16,1,Approved
L008884,E01389,Sick,2023-01-14,2023-01-19,6,Approved
L008885,E01389,Sick,2023-08-03,2023-08-06,4,Approved
L008886,E01389,Casual,2024-08-04,2024-08-08,5,Approved
L008887,E01389,Sick,2023-07-22,2023-07-26,5,Approved
L008888,E01389,Annual,2023-04-15,2023-04-18,4,Approved
L008889,E01389,Sick,2025-01-20,2025-01-25,6,Approved
L008890,E01389,Casual,2024-03-19,2024-03-22,4,Approved
L008891,E01390,Casual,2025-06-05,2025-06-10,6,Approved
L008892,E01390,Casual,2024-12-14,2024-12-15,2,Approved
L008893,E01390,Annual,2025-01-18,2025-01-23,6,Approved
L008894,E01390,Annual,2025-05-12,2025-05-18,7,Approved
L008895,E01390,Sick,2024-05-23,2024-05-29,7,Approved
L008896,E01390,Maternity,2024-08-01,2024-10-25,86,Approved
L008897,E01390,Casual,2025-06-10,2025-06-16,7,Rejected
L008898,E01391,Annual,2025-06-25,2025-07-01,7,Approved
L008899,E01391,Sick,2025-06-06,2025-06-06,1,Approved
L008900,E01391,Maternity,2025-05-19,2025-07-24,67,Approved
L008901,E01392,Sick,2024-12-22,2024-12-23,2,Approved
L008902,E01392,Paternity,2024-12-20,2025-01-03,15,Rejected
L008903,E01392,Annual,2025-04-18,2025-04-18,1,Approved
L008904,E01393,Casual,2024-07-25,2024-07-26,2,Approved
L008905,E01393,Annual,2023-01-18,2023-01-22,5,Approved
L008906,E01393,Sick,2024-07-06,2024-07-12,7,Approved
L008907,E01393,Sick,2024-06-04,2024-06-10,7,Approved
L008908,E01393,Maternity,2024-08-27,2024-11-04,70,Approved
L008909,E01393,Casual,2024-04-26,2024-04-29,4,Approved
L008910,E01393,Casual,2024-04-18,2024-04-19,2,Approved
L008911,E01393,Maternity,2024-12-09,2025-02-12,66,Pending
L008912,E01393,Annual,2024-06-15,2024-06-21,7,Rejected
L008913,E01393,Sick,2023-11-18,2023-11-18,1,Approved
L008914,E01393,Annual,2023-08-14,2023-08-14,1,Approved
L008915,E01393,Annual,2023-07-18,2023-07-21,4,Approved
L008916,E01393,Unpaid,2024-08-24,2024-08-30,7,Approved
L008917,E01393,Sick,2022-12-27,2022-12-30,4,Approved
L008918,E01394,Sick,2025-04-23,2025-04-23,1,Pending
L008919,E01394,Sick,2024-10-21,2024-10-25,5,Approved
L008920,E01394,Sick,2025-05-17,2025-05-17,1,Approved
L008921,E01394,Annual,2024-11-14,2024-11-16,3,Approved
L008922,E01394,Casual,2025-04-14,2025-04-20,7,Approved
L008923,E01394,Unpaid,2025-04-05,2025-04-10,6,Approved
L008924,E01394,Casual,2025-04-18,2025-04-19,2,Approved
L008925,E01394,Sick,2024-01-14,2024-01-18,5,Pending
L008926,E01395,Maternity,2025-05-08,2025-07-26,80,Rejected
L008927,E01395,Sick,2024-09-25,2024-09-26,2,Approved
L008928,E01395,Casual,2024-01-01,2024-01-04,4,Rejected
L008929,E01395,Sick,2025-05-11,2025-05-17,7,Approved
L008930,E01395,Sick,2024-04-13,2024-04-18,6,Pending
L008931,E01395,Unpaid,2024-11-04,2024-11-07,4,Approved
L008932,E01395,Casual,2025-03-03,2025-03-04,2,Approved
L008933,E01395,Casual,2024-06-09,2024-06-11,3,Approved
L008934,E01395,Annual,2024-09-30,2024-10-01,2,Approved
L008935,E01396,Casual,2022-11-22,2022-11-28,7,Approved
L008936,E01396,Casual,2022-09-18,2022-09-21,4,Approved
L008937,E01396,Sick,2022-03-24,2022-03-27,4,Approved
L008938,E01396,Sick,2023-06-21,2023-06-25,5,Approved
L008939,E01396,Casual,2022-11-16,2022-11-19,4,Approved
L008940,E01396,Annual,2022-09-30,2022-10-01,2,Approved
L008941,E01396,Sick,2022-07-21,2022-07-23,3,Approved
L008942,E01396,Sick,2024-01-01,2024-01-07,7,Approved
L008943,E01396,Annual,2023-10-15,2023-10-17,3,Pending
L008944,E01396,Sick,2023-10-08,2023-10-14,7,Approved
L008945,E01396,Casual,2023-11-02,2023-11-06,5,Approved
L008946,E01396,Maternity,2023-06-19,2023-08-27,70,Approved
L008947,E01396,Annual,2023-05-31,2023-06-03,4,Pending
L008948,E01396,Paternity,2022-06-04,2022-06-17,14,Approved
L008949,E01397,Casual,2024-03-30,2024-04-04,6,Rejected
L008950,E01397,Paternity,2025-03-31,2025-04-12,13,Approved
L008951,E01397,Casual,2025-04-19,2025-04-23,5,Approved
L008952,E01397,Casual,2024-10-08,2024-10-12,5,Approved
L008953,E01397,Maternity,2025-02-19,2025-05-02,73,Approved
L008954,E01397,Annual,2024-03-27,2024-04-01,6,Approved
L008955,E01398,Sick,2025-06-01,2025-06-01,1,Approved
L008956,E01399,Sick,2024-08-15,2024-08-18,4,Approved
L008957,E01399,Annual,2025-02-10,2025-02-14,5,Approved
L008958,E01400,Annual,2023-09-02,2023-09-07,6,Approved
L008959,E01400,Sick,2022-08-16,2022-08-16,1,Pending
L008960,E01400,Sick,2023-07-06,2023-07-11,6,Approved
L008961,E01400,Unpaid,2022-06-03,2022-06-06,4,Rejected
L008962,E01400,Casual,2022-05-14,2022-05-17,4,Rejected
L008963,E01400,Casual,2022-09-20,2022-09-21,2,Pending
L008964,E01400,Sick,2022-02-24,2022-03-01,6,Approved
L008965,E01400,Sick,2022-02-24,2022-02-27,4,Approved
L008966,E01401,Casual,2024-10-20,2024-10-22,3,Approved
L008967,E01402,Sick,2022-01-06,2022-01-06,1,Approved
L008968,E01402,Casual,2022-05-10,2022-05-15,6,Approved
L008969,E01402,Sick,2021-09-20,2021-09-21,2,Approved
L008970,E01402,Sick,2022-03-19,2022-03-24,6,Rejected
L008971,E01402,Casual,2022-06-22,2022-06-26,5,Approved
L008972,E01402,Casual,2022-08-16,2022-08-18,3,Approved
L008973,E01403,Maternity,2022-08-23,2022-11-08,78,Approved
L008974,E01404,Casual,2024-07-31,2024-07-31,1,Approved
L008975,E01404,Sick,2025-03-06,2025-03-10,5,Pending
L008976,E01404,Casual,2024-08-27,2024-08-30,4,Approved
L008977,E01404,Casual,2024-11-27,2024-11-27,1,Approved
L008978,E01404,Annual,2024-04-28,2024-05-02,5,Approved
L008979,E01404,Maternity,2024-06-17,2024-08-21,66,Rejected
L008980,E01405,Casual,2023-06-28,2023-07-03,6,Approved
L008981,E01405,Sick,2025-05-20,2025-05-26,7,Rejected
L008982,E01405,Maternity,2024-07-25,2024-10-21,89,Approved
L008983,E01405,Sick,2023-09-07,2023-09-10,4,Approved
L008984,E01405,Sick,2022-12-31,2023-01-01,2,Approved
L008985,E01405,Sick,2022-08-27,2022-08-30,4,Approved
L008986,E01405,Casual,2022-07-12,2022-07-15,4,Approved
L008987,E01405,Casual,2023-05-08,2023-05-13,6,Approved
L008988,E01405,Sick,2022-11-11,2022-11-12,2,Approved
L008989,E01405,Unpaid,2023-03-30,2023-04-02,4,Approved
L008990,E01405,Sick,2025-04-16,2025-04-21,6,Approved
L008991,E01405,Maternity,2023-04-21,2023-06-27,68,Rejected
L008992,E01405,Sick,2024-05-17,2024-05-22,6,Approved
L008993,E01406,Sick,2025-06-26,2025-06-26,1,Approved
L008994,E01407,Sick,2020-10-30,2020-11-02,4,Pending
L008995,E01407,Sick,2022-01-04,2022-01-05,2,Approved
L008996,E01407,Casual,2021-11-27,2021-11-28,2,Pending
L008997,E01407,Casual,2023-12-26,2023-12-26,1,Approved
L008998,E01407,Casual,2023-12-28,2024-01-01,5,Approved
L008999,E01407,Paternity,2025-05-23,2025-06-02,11,Approved
L009000,E01407,Sick,2023-02-19,2023-02-22,4,Approved
L009001,E01407,Annual,2023-02-15,2023-02-16,2,Approved
L009002,E01407,Sick,2023-03-20,2023-03-26,7,Approved
L009003,E01407,Annual,2024-01-08,2024-01-12,5,Approved
L009004,E01407,Paternity,2024-05-04,2024-05-14,11,Rejected
L009005,E01407,Paternity,2022-10-07,2022-10-14,8,Approved
L009006,E01407,Casual,2022-06-01,2022-06-06,6,Approved
L009007,E01408,Casual,2021-09-29,2021-10-05,7,Rejected
L009008,E01408,Sick,2021-11-26,2021-11-26,1,Approved
L009009,E01408,Annual,2023-12-08,2023-12-14,7,Approved
L009010,E01408,Annual,2023-10-10,2023-10-12,3,Rejected
L009011,E01408,Casual,2025-02-20,2025-02-25,6,Approved
L009012,E01408,Casual,2024-11-02,2024-11-08,7,Approved
L009013,E01408,Annual,2023-03-14,2023-03-20,7,Approved
L009014,E01408,Unpaid,2023-06-18,2023-06-20,3,Approved
L009015,E01408,Casual,2021-06-10,2021-06-15,6,Approved
L009016,E01408,Annual,2024-04-16,2024-04-16,1,Pending
L009017,E01409,Casual,2024-12-23,2024-12-26,4,Approved
L009018,E01409,Unpaid,2024-04-29,2024-05-02,4,Approved
L009019,E01409,Annual,2024-03-21,2024-03-23,3,Approved
L009020,E01409,Annual,2025-05-14,2025-05-20,7,Approved
L009021,E01409,Casual,2024-08-21,2024-08-26,6,Approved
L009022,E01409,Annual,2024-03-05,2024-03-07,3,Approved
L009023,E01410,Casual,2023-11-14,2023-11-16,3,Approved
L009024,E01410,Sick,2024-02-19,2024-02-20,2,Approved
L009025,E01410,Casual,2022-01-26,2022-01-29,4,Rejected
L009026,E01410,Casual,2024-06-29,2024-07-05,7,Rejected
L009027,E01410,Annual,2024-04-02,2024-04-02,1,Pending
L009028,E01410,Casual,2024-02-08,2024-02-14,7,Approved
L009029,E01410,Paternity,2023-03-07,2023-03-19,13,Approved
L009030,E01410,Casual,2023-04-11,2023-04-17,7,Approved
L009031,E01410,Sick,2022-02-23,2022-02-27,5,Approved
L009032,E01410,Sick,2024-09-05,2024-09-08,4,Rejected
L009033,E01410,Casual,2021-11-30,2021-11-30,1,Approved
L009034,E01410,Sick,2024-07-09,2024-07-15,7,Rejected
L009035,E01411,Annual,2024-02-15,2024-02-16,2,Approved
